Date,Language,Accident Type,Sector (others only),Reported Cause (detail),Cause Tags,Time of Day,Victim Gender,Victim Age(s),Severity,Source,Title,Title (English),Cities,Highways,Killed,Injured,Image URL,Link,Is Duplicate,Event Group,Article Text
2026-08-07,Malayalam,roadway,,,,,,,Not stated,Siraj Daily,കുന്നംകുളം സ്വകാര്യ ബസ് അപകടം; ബസ് ഡ്രൈവര്‍ പോലീസ് സ്റ്റേഷനില്‍ കീഴടങ്ങി - Siraj Daily,"Kunnamkulam private bus accident; Bus driver surrenders at police station - Siraj Daily
Kunnamkulam private bus accident; Bus driver surrenders at police station Siraj Daily",Google,,,,https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300,https://news.google.com/rss/articles/CBMilAFBVV95cUxNSkIzeFdiUmN1ank5UjlmVUpZZ1JyTzRhaTNrWUtzb1J2WTVUMUM4OXc2aG1ZeU03QnhqS1kwdzhzY0tWeVBRbC12LTh2YVdtOTVrdnNMdlMtek5Kc2g1eDhjZVROSXM3TGF1bU9NU0F5UzJiVXRRdENVVGg1di1fZXdHNHNaVUFhbmJSMnhzdmJMQU9J?oc=5,1,f9c4e36bc90bfae038943b5ac3d5854cfcb7be22,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News."
2026-08-07,Telugu,train,,,,,,,Not stated,prabhanews.com,Srikakulam | తప్పిన పెను రైలు ప్రమాదం… - prabhanews.com,"Srikakulam | A major train accident that was missed... - prabhanews.com
Srikakulam | A major train accident that was missed…    prabhanews.com",Srikakulam,,,,https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300,https://news.google.com/rss/articles/CBMifEFVX3lxTE9kaXFsRE5WcDQ2bDR5c0tHV0p1ZF83YUZVNDJSZ2xTSnJBZDUxNTdtQmxrSTRPajRWTXhMMG1KX1VyOHNaSDVkaEt6QWRVMm5FOUJjV3VnU1BwNndnNjdSYzNaVEZpNW0wU3l0M2x6Ung2YUxMbGhoNm1WaHY?oc=5,0,e87889533c0fd0d5639f4d7f4b66b60b44c20f1a,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News."
2026-08-07,Malayalam,roadway,,,,,,,Not stated,timeskerala.com,കുന്നംകുളം സ്വകാര്യ ബസ് അപകടം: ഡ്രൈവർ പോലീസ് സ്റ്റേഷനിൽ കീഴടങ്ങി | Kunnamkulam Private Bus Accident - timeskerala.com,"Kunnamkulam private bus accident: driver surrenders at police station | Kunnamkulam Private Bus Accident - timeskerala.com
Kunnamkulam private bus accident: driver surrenders at police station | Kunnamkulam Private Bus Accident timeskerala.com",Google,,,,https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300,https://news.google.com/rss/articles/CBMirAFBVV95cUxPcE5UWVZkQ1hkd1ZVVldZUk96dXNUOUdsLUdHQmM4MXVQY3pmODJIN2s1bk53d3FFWFpQbTZlT2R6VF9yaWx3YjZJdnIxUWxsMzk5aS1IVzkwTF9nbzF5QndHZy1KSDV4c0o2YTJJN3lhd01wSnY0dXlBNlNvdVJJdVdzSE9BMDZzc25Lc3ZtV3h3SVNHbktpTXJhUFYyMUg0bzBzeFRteW5sWnV2?oc=5,1,f9c4e36bc90bfae038943b5ac3d5854cfcb7be22,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News."
2026-08-07,Malayalam,roadway,,overtaking,overtaking,,,,Not stated,Asianet News Malayalam,കുന്നംകുളം സ്വകാര്യ ബസ് അപകടം: ബസ് ഡ്രൈവർ പൊലീസ് സ്റ്റേഷനിൽ കീഴടങ്ങി; അപകടമുണ്ടായത് ഓവർ ടേക്ക് ചെയ്യുന്നതിനിടെ - Asianet News Malayalam,"Kunnamkulam private bus accident: Bus driver surrenders at police station; The accident occurred while overtaking - Asianet News Malayalam
Kunnamkulam private bus accident: Bus driver surrenders at police station; The accident occurred while overtaking Asianet News Malayalam",Asianet; Google,,,,https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300,https://news.google.com/rss/articles/CBMi2gFBVV95cUxNU1Q4TFBhZGZ1Z0RjM2N1cW8zUU1lZEdEQUUtc29ac0FYOHRJS2NMRGNvck9XdzExWFZYeXpkV2wtWVdsWWp6aExXZnVEMXV0dUw2UE5QbnM5SERZaURsZXRFU0VfaGd3M29uVkhkbml3d19zc3hNck5XY2hqMkczU09YU2JHODg5N1l5WE44SG1VVVI1cHl2bDdRSWZ6djE2ZUZkLVRWTU5BOVlsTlQzU2hDQThJZG1INTFiV2tMZUZ2T3pWbDh0UTBkRWg1M2hsNi1kVlh4ME1QQdIB3wFBVV95cUxOdEpwemdrbGs1RThfbWx5SHhTZmNidXVjZjF0RGVYZ19ZSGVXdWhWclNCWDRscXJpcllqR3ZNT0dJMDRlNzROVVhzOWZCY3RlM1R2TnVZVy12SmhybktFYzVrYW9BU3drTjN6anBjQzNQSVM1eGlFTDU2SU1tTjdHNTlKbGtQRC1vRXg5NGMtQWxsVWVQbl9ZcnhEVHRXVGhPRUNvblVoWEVUR0tzR0h3NGhkVW1XRnJUeDdrY2pLOWtfRlc1VUdZUFVZb1FiRm5sTmZJR2VtMURtZERCY3Zr?oc=5,1,f9c4e36bc90bfae038943b5ac3d5854cfcb7be22,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News."
2026-08-07,Telugu,train,,,,,,,Not stated,BigTvLive,"శ్రీకాకుళం జిల్లాలో రైలు ప్రమాదం.. పట్టాలు తప్పిన గూడ్స్ రైలు, నిలిచిన రాకపోకలు! - BigTvLive","Train accident in Srikakulam district.. Goods train derailed, traffic stopped! - BigTvLive
Train accident in Srikakulam district.. Goods train derailed, traffic stopped!    BigTvLive",Srikakulam,,,,https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300,https://news.google.com/rss/articles/CBMi0gFBVV95cUxQaTg4OUp3eXpibmZ3a1YtVEtSSy1NZ3lZa0owRjlpaGhSSGh6V0ZIdTNjdlNyNmdCNTN1QkNqbnJBTkJvV3NtT0dsb0dFRVdtYVdjWG4xUnhMcFdTVGJVamZUTkI1anN3UUNlM3dXTjZsdWRDWkdRZ1hvbGNQQUJRVHdvMVlGOUJQSXFCRmxucEozVXRUcHdGRlBreXMzMTh5QzRGTi1EMVJPLXZyZVNYajQzMGVuM2NUVldLS3hoOGhTby01Wi1UaGxkeThMbWx0dmc?oc=5,0,3a994edf88f47cad386470751683db84a2f2c74a,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News."
2026-08-06,Punjabi,roadway,,overtaking,overtaking,,,,Injury only,Punjabi Jagran,"Ferozepur News : ਓਵਰਟੇਕ ਕਰਦੇ ਸਮੇਂ ਵਾਪਰਿਆ ਹਾਦਸਾ, ਖੇਤਾਂ ’ਚ ਪਲਟੀ ਬੀਐੱਸਐੱਫ ਦੀ ਬੱਸ; ਛੇ ਜਵਾਨ ਜ਼ਖ਼ਮੀ - Punjabi Jagran","Ferozepur News : Accident happened while overtaking, BSF bus overturned in fields; Six young men injured - Punjabi Jagran
Ferozepur News : Accident happened while overtaking, BSF bus overturned in fields; Six young men injured Punjabi Jagran",Ferozepur; Google,,,6,https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300,https://news.google.com/rss/articles/CBMi3wFBVV95cUxONUtOZDFuZC1KWjd1RXk4M09LbkhnMF9HaURGa1p6UjlsZk5kcjM4am9YdEE1UnYxb2xiQ2FIeXJrVzhJZXBrRkJpaFlYbFc4SmFtSHFQaF9mT2k5bFp6d0hHczdIYjdNV0JWbXYycS1JQmNtLXR3dmVfei1BU2RmVzVUZ3UtUUVWM2FGdmpMUkFrME1SYXhjZFJpamZUYUU4OW5URGx3SkxDMGpIYUZfOWFoOUlfTkFxVVgtLXhJMGszYXlHMW9tMk1tNG1ZMlFGaWRMdmNKWWVwS0s1M1Aw?oc=5,1,7505ef1ab73afc50b3a42bf2ffab10f63cb418f0,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News."
2026-08-06,Bengali,roadway,,hit_tree_pole,hit tree pole,,,,Not stated,Ei Samay,বাস চালকের কানে মোবাইল? বিদ্যুতের খুঁটিতে ধাক্কা মেরে নয়ানজুলিতে নামল বাস - Ei Samay,"Mobile in the ear of the bus driver? Bus hits power pole and lands in Nayanjuli - Ei Samay
Mobile in the ear of the bus driver? Ei Samay bus hit an electric pole and landed at Nayanjuli",Nayanjuli; Nayanjuli Comprehensive; Google,,,,https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300,https://news.google.com/rss/articles/CBMixwFBVV95cUxPMjV5TnB6RURKaWNubGNjUWJqNk1Nb1BweWNBT3NyWURBYlZTMlBqSDI3YnU3VUw3d2hjbnNjOHhKMDMySVFWSExtc3diU0ZGTFZUNTZual9RN2RTUWNRY0dPU1pNOHIySUItMC10U3VLSmZIaThjSm8xcjRMTGl1TUJJYjlwNnYxcGJNcE9mWmRIZFI4RTBDTGtXaXM4SjlhbVgwNENTb1o5MkhZUEJXY3d0TUFWdU5rcG91NmVxTTkyV3M1UmI40gHUAUFVX3lxTE9xS3gwWDh5cXhrdS1IQmhtaXlxcS1sdDVqWVd3MXdnbE80eXFXMjNUblh3cDlsTm5OTUtqRllqVmctOXB2dzlGQkozekNpRTVuXzBZdEpfRGdOLThQeng0QW9tSVZzZjZFWVJNRHh2WHNkbXBjbWY2U0JvQ0hnaW15dTBlOHZUT0pCa0U1MkJQNEpWTEw2WDg3bDRzOUF4ay1Bd1AzVy0td0cwM3M1SF9EM1hOOGdZNmdmbXpybFhsbFdRbmFsbVdka0tQTTMtSGtoVTdY?oc=5,1,7505ef1ab73afc50b3a42bf2ffab10f63cb418f0,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News."
2026-08-06,Malayalam,roadway,,overspeeding,overspeeding,,,,Not stated,Asianet News Malayalam,"കുന്നംകുളത്തെ സ്വകാര്യ ബസ് അപകടം; ബസ് വന്നത് അമിത വേഗതയിൽ, ഡ്രൈവര്‍ക്കെതിരെ കേസെടുക്കും - Asianet News Malayalam","Private bus accident in Kunnamkulam; Bus over speeding, case against driver - Asianet News Malayalam
Private bus accident in Kunnamkulam; Bus came at excessive speed, case will be filed against driver Asianet News Malayalam",Kunnamkulam; Asianet; Google,,,,https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300,https://news.google.com/rss/articles/CBMitgFBVV95cUxOMVdoVUw3WFJubG5BVFhvT01meEFLbGRUYzVwZ21Hak82Q0RuU09IaUotLUZqcXlBQ2wzc2d3Y2ZVY2tBd2Q5STJaVEJwUVNOZ0lpdUNBWUMySnByMnNOdzNtV2k3OHNZdGNsSUxpTXlBeWdFTjZDV2V2cF9tOGV5YklGc2ZNT2U2NV8ydEpwZklxQTA1d1dzd21vbHJyb3ZvbDN5Qm5wTEppNV9XR3NMaG5IVzNpZ9IBuwFBVV95cUxOMW1qZWk1cWNTOENYX1Q1Sm0yOE1IUU9MOENCN3ZSTlRYQ1JVUm5TZENOZ0JVTUhkSjNlVXBjN1RuczY2VXpPeHhuTV9Sc2wyWEVxYUc0RWpMN0thdFN5MnFvNE1XanFRUXNZTUJYcXpXd1pSM0g5c2tuaFpkVlUwMGRLY1ZacmJiT01IdUZDMXNEc3pEdE1fajdxMzhjM3pGSk9zT1NZX09JY2c4Znplb3VXU0FOMC0tZXpJ?oc=5,1,7505ef1ab73afc50b3a42bf2ffab10f63cb418f0,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News."
2026-08-06,Malayalam,roadway,,,,,,,Injury only,Siraj Daily,ചാലക്കുടിയില്‍ സ്‌കൂള്‍ ബസ് കനാലിലേക്ക് മറിഞ്ഞ് അപകടം; പത്ത് കുട്ടികള്‍ക്ക് പരുക്ക് - Siraj Daily,"School bus overturns into canal and accident in Chalakudy; Ten children injured - Siraj Daily
School bus overturns into canal and accident in Chalakudy; Ten children injured Siraj Daily",Chalakudy; Google,,,10,https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300,https://news.google.com/rss/articles/CBMilgFBVV95cUxPN1hwVFZ1NGFfcWNKVFhCNGQyX1l6a2htSEhIMFRTQlktQkZBdWYxc0pnTU1qMG9MNDlHSDdHNDZOc0xjYnpFM1p4RjBTajhFd2N3RVhyOWVNY2pQSEhKVUdXU3hjemtnai1pRk1GWG1LZWJKNDVFRmlIc2NnVGEzemw0dmxTNjMteGo1enUwa3l3ZE9OV1E?oc=5,1,f9c4e36bc90bfae038943b5ac3d5854cfcb7be22,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News."
2026-08-06,Malayalam,roadway,,,,,,,Fatal,Siraj Daily,"നിയന്ത്രണം വിട്ട സ്വകാര്യ ബസ് വാഹനങ്ങളില്‍ ഇടിച്ച് അപകടം; രണ്ട് മരണം, 25 പേർക്ക് പരുക്ക് - Siraj Daily","An accident involving a private bus out of control; Two dead, 25 injured - Siraj Daily
An accident involving a private bus out of control; Two dead, 25 injured Siraj Daily",Google,,2,25,https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300,https://news.google.com/rss/articles/CBMiigFBVV95cUxPUHBKb2JqbnN2RzQxelZtSjF6V1dXa3d0VTBfbjZ5VGdvVEtnb0FoOEZRVl9RQWIybkJQR1lJYTI2Zll1VHRmcmtLZ2RYWGp4Vno2SlkwU0VLMHZuTUdkTzY5LUdJdXB3NmdhNDJGdUh5N0NEWHZwNHNBTlR6alMyUzJyRWRzbzVHNHc?oc=5,1,f9c4e36bc90bfae038943b5ac3d5854cfcb7be22,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News."
2026-08-06,Malayalam,roadway,,overspeeding,overspeeding,,,,Fatal,Asianet News Malayalam,"കുന്നംകുളത്തെ സ്വകാര്യ ബസ് അപകടം; അമിത വേഗതയിൽ പൊലിഞ്ഞത് രണ്ട് ജീവൻ, രണ്ട് പേരുടെ നില അതീവ ഗുരുതരം - Asianet News Malayalam","Private bus accident in Kunnamkulam; Two lives lost in over-speeding, condition of two critical - Asianet News Malayalam
Private bus accident in Kunnamkulam; Two lives lost in over-speeding, condition of two critical    Asianet News Malayalam",Kunnamkulam; Asianet; Google,,2,,https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300,https://news.google.com/rss/articles/CBMiswFBVV95cUxOc0VxV3ZpblBiWkFYX3R1NkFVQjBxLWMxM0UwYkR2YlE4UGFDQW5zWTh1UkJ6enR0c3dzdVpSTTNIM1BTVGNsSENEMFBQMkhRaDFoSW5RXzdNQnEyRjhqNFY4UVQxbTZOWmFEczl5TldDdUtUbHNjb090U0hiaTJqM2pCTklPUWxlbGVVVXREQktkS21XYi1VbDFKNzVEazdtTFJTQUJKUUJmbHJSN01CNzZRVdIBuAFBVV95cUxPVjJTUm9JMzYxQWN6OTU4RWhCc3hORzJWVWRjc1BORlRxRUlVMUVweU9oYkd1MFVlZXVqOEQ5NGlHbkZab3BXTmpodEtjTmxoQXk1QUtRemM3LXRNR3RhRzZRVG5PNlBIUXNBcDBnWklBZzV4Z2wybnI1MnQ4QnhOQlV2OHNtNmR1b0l0MGNpNDgtRjduZW9BdENmZFh2b2ptdFpQYjduUWh6ZU9JTmhqZVJQb3VGZ1h6?oc=5,1,f9c4e36bc90bfae038943b5ac3d5854cfcb7be22,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News."
2026-08-06,Malayalam,roadway,,,,,,,Injury only,Kerala Kaumudi,സ്‌കൂൾ ബസ് കനാലിലേയ്ക്ക് വീണ് അപകടം; പത്ത് കുട്ടികൾക്ക് പരിക്ക് - Kerala Kaumudi,"School bus falls into canal and accident; Ten children injured - Kerala Kaumudi
School bus falls into canal and accident; Ten children injured in Kerala Kaumudi",Kerala,,,10,https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300,https://news.google.com/rss/articles/CBMipAFBVV95cUxNdU56LWlQTEl4d2VCcVg0YXpjTThwTDRmTHEwMzNERHpiU3FZWTQ2cTJITjBlUFJVcVZiSWNra2tBUFhya3ZoREEwdDVZZEN4b3pYVm5NaXcyLW52TEZTRXhmcDVnNkVvRUt6MTQtYi0xQjJ1ZVJacl91RXJGT1NmVy1ISHhBZm5SVFpabnhJMERzREV3dU04QUU1eDkyQU90X1hUVQ?oc=5,0,2105dc58cc2006c327303e8a1b0ad033061e95bd,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News."
2026-08-06,Telugu,roadway,,,,,,,Fatal,hmtvlive.com,Jagadgirigutta: జగద్గిరిగుట్టలో ఘోర రోడ్డు ప్రమాదం.. వ్యక్తి మృతి! - hmtvlive.com,"Jagadgirigutta: A fatal road accident in Jagadgirigutta.. a person died! - hmtvlive.com
Jagadgirigutta: A fatal road accident in Jagadgirigutta.. a person died!    hmtvlive.com",Jagadgirigutta; Google,,1,,https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300,https://news.google.com/rss/articles/CBMiwwFBVV95cUxNY1VEazlGSGh2ckZXR3JhblhCeEdUMW1OcGZmNHRMbjlmaFh2V0JJMldCLURUQWIySllRQlA5N21nRTNDUHJ2bXlSVUM2V0Zvc3F0cEZWaTBqZDNMOUlpMjhYMEZZTW1FWEpRUzNyQ0RxN0FmRnNrWC1EQ1VDeW5Ob2VkT3hublhvS0d3UWVOcnZielNuNHBKV2pqNkpSUlJuQWd6bDE2bmplQ2pMNDdHVHFRN3NQUE1BX2J2NWxQZEtFSHfSAcgBQVVfeXFMTmpKbWdlWXpBYXZCSTRoTXRVYjVPbFh6bFUxVV9iRExvMHFGZ0lVM3FsUU05dkdsMVJhRXpETlQ5SmMxaDI1aEZNY05RVERTTmtvZEtrZEJva3QwRXdIdW5QMjdQbTJJVlV5RXcxYjhJNlJoem8xOWxwNHJPZlY3ODFYRzZZb0hvVlJsLXFWNWxlOTFrQU1rRVNSODg3UERHZno3UE9rVWxRYWhQUk9sb1IwUUlxMUpLWGVQVlFCMlgzRGkwYU1fbmQ?oc=5,1,7505ef1ab73afc50b3a42bf2ffab10f63cb418f0,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News."
2026-08-06,Malayalam,roadway,,,,,,,Fatal,Media One,"കുന്നംകുളം ബസ് അപകടം ; മരണം രണ്ടായി, 20 ലേറെ പേർക്ക് പരിക്ക് - Media One","Kunnamkulam bus accident; Two dead, more than 20 injured - Media One
Kunnamkulam bus accident; Two dead, more than 20 injured Media One",Google,,2,20,https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300,https://news.google.com/rss/articles/CBMitgFBVV95cUxNazNZMXlId05oN0VvRU5wbko1a3o0eTVMTjgzMTZFd294cnVxV2NPVURPTDZ3QWRiSmNIN1kza1kwcHhwei1TblNMdHRXQzhkUVdmNFJTUDZuN0R5S0MyLUxjc0xTbVdhTlJGMTFMWGNGcGFtTVpvcVlDSGQtYlFLaS1kYW5VamRjcU5kcjJMN0dHUEhIV0Q3SC1MQy1aV19rd0dKX2c2cDdHOEpoMFd5Yldjc0dCUdIBuwFBVV95cUxOVDRGYkRoR1ZPajZYaEVOak0wMUZwR3o1ZmJWenlWV2kycVhKTXhla0E1WVJLSlRwOEl5SGd0aUFMM3JGUWRBdWlSbVd2eGs0b2wtZ21mdjMtdXJNUzBBcHdyWDQ4ckpXYU04WG40ZUprZXE1UGVVd3BHZktnRUF6Nm81bDlaeWlQOEVXcnJJMjVXcGtJV3Z6d2VWeW5Cbmp3U190cXJ0ZHlzeGhuRTZSMUhkZGRyZGZ5V1FF?oc=5,1,f9c4e36bc90bfae038943b5ac3d5854cfcb7be22,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News."
2026-08-06,Malayalam,roadway,,,,,,,Fatal,Reporter Tv,"കുന്നംകുളത്തെ ബസ് അപകടം; മരണം രണ്ടായി, ഒരാള്‍ക്ക് ഗുരുതര പരിക്ക് - Reporter Tv","Kunnamkulam bus accident; Two dead, one seriously injured - Reporter Tv
Kunnamkulam bus accident; Two dead, one seriously injured Reporter Tv",Google,,2,1,https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300,https://news.google.com/rss/articles/CBMihgFBVV95cUxOR1pFaHlBOU5OZGhlcThhTmoyUVY4UVZId282QTRDVjRoMlF0dVhDOFctS2pXZWFEVGhzOVlISXNTOHpocHhzQUhvRnRDT1pRMGRvTExtUlRvN3ZsWXRUMzl1UWdaSXJpUWZjemRDTktwU2xlbDdsZWdjZnBkd1M3d294ckFzUdIBiwFBVV95cUxPc2Izb2ExSHNGZ1BmOTF2Nk9iWVJuOEljd0htWVVhNFRJRzR1eDg1bGFfSW85dU1IbXZOM2xzUUhDRHRaQWlQMW93Z0h3MzZWZkFYVmR0N29Dak4zdGRRNTd1WWtGZ3BvZUl3eC1JamN4QVA1bmhlMTVHcFJsWlRnRXdwcFlLYjk4U0Rj?oc=5,1,f9c4e36bc90bfae038943b5ac3d5854cfcb7be22,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News."
2026-08-06,Malayalam,roadway,,,,,,,Fatal,Thejas News,"നിയന്ത്രണം വിട്ട സ്വകാര്യ ബസ് നിരവധി വാഹനങ്ങളിലിടിച്ച് അപകടം; ഒരു മരണം, എട്ട് പേര്‍ക്ക് പരിക്ക് - Thejas News","An out-of-control private bus collided with several vehicles; One dead, eight injured - Thejas News
An out-of-control private bus collided with several vehicles; One dead, eight injured Thejas News",Thejas; Google,,1,8,https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300,https://news.google.com/rss/articles/CBMiwwFBVV95cUxNZjBETGFWRHlyMmJTd1RRME9CeHFGM1F3ZVVBUlpudlFXblJnLWd2ZkR1VDJJcDVXYi1weDZSdlJVYndXRjlNMnBlNVVvVW5tTjlTalRxVDVtMnpJODZHaXpPOF9RY1ZzOTMyR1FaYXViSlBsZnM1QTNYRjQ3UzVPMDMta2VRUlVmS0tiVlYybVoxR0hpS0ozLUF0MW15WnpIcXhUdy1aN18wbG8wTFZnZWpMVXEzRjVSNlRMQ21JV0pLcVnSAcgBQVVfeXFMUGhmT0NGYWwxY252bllCaGdnYnlSaGNjWnkwTk1wUWFsRlNPbGd5eUNPS3RrVENON3pwbzFkSTlQczVCZzJielNSM3N2bHBHUWd2SUxPS2lFTmV4QUxVLW4tdVhUZ0RldnVjY2ozUDNLSU45bERiczJsUE5RVmhNRzlIVWY2Sk5Ia3RfUURNVFlfWXdSdnJ0R0pCMEQyLVg4NnhYRDJJVzJVZG1Ca1UzbVRxQk5nWjc3WDZaWDJjWXh1NE00WmRMV0c?oc=5,1,7505ef1ab73afc50b3a42bf2ffab10f63cb418f0,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News."
2026-08-06,Malayalam,roadway,,,,,,,Fatal,Suprabhaatham,"തൃശ്ശൂരിലെ സ്വകാര്യ ബസ് അപകടം; രണ്ടുപേര്‍ മരിച്ചു, നിരവധി പേര്‍ക്ക് പരുക്ക് - Suprabhaatham","Private bus accident in Thrissur; Two dead, many injured - Suprabhaatham
Private bus accident in Thrissur; Two dead, many injured Suprabhaatham",Thrissur,,2,,https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300,https://news.google.com/rss/articles/CBMiV0FVX3lxTE9UbkVBTjFqc29lOUJ2QmQ2UHZjb09IdXlVZk96UUg5Q1BtN1RMdDExdHd5ZWZYeEVSX1hITjdqSEp6WURzeW54SzdPVlFsaWdRcWxpalZzaw?oc=5,0,c21773b5d705c4f3e38b96f93eeb545c050e4ec5,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News."
2026-08-06,Malayalam,roadway,,,,,,,Injury only,Reporter Tv,"നിയന്ത്രണംവിട്ട ബസ് വാഹനങ്ങളില്‍ ഇടിച്ച് അപകടം; എട്ട് പേര്‍ക്ക് പരിക്ക്, മൂന്ന് പേരുടെ നില ഗുരുതരം - Reporter Tv","Crashing into out-of-control bus vehicles; Eight people were injured, three are in serious condition - Reporter Tv
Crashing into out-of-control bus vehicles; Eight people were injured, three were in serious condition Reporter Tv",Google,,,8,https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300,https://news.google.com/rss/articles/CBMirgFBVV95cUxQTjQxRWN5eFpwbUN4dHU1TUhsaVpaS3NYODJRX1MzcXhuaEEwaWp4TXdmZjViQjFLamN0Y3J1S1hkWFRWUGZ1Si0wU0kyTkdua2FMdlRIVGVhRUhXdUZUM3VHV0xXRy1vQ091eWZ3ODNBUUh6SzVUbmZhQVhiZjhzSGpIQUhSTjgtMkdiMHdsN2lJOUNpTFNxaHVUS1NUTVJlVm82VURHUVhJR1BwaEHSAbMBQVVfeXFMTjFYd3RnU1Bpd2hSb3JQS08tVzQ0WFVTaWxBWS1rN0tXaXRIZXVKU3psbnFVVkhza2IzLXR1SDZuTElqQUlwRW1JbUhtM256MFdRTjByVVd1anUwUUVYNVhYTWlBcUQ0SlQzdjVTbVczRlVqXzR1SzBLYzNaS0tjUEh0SllNcjQ1OUN2aC1Bc21HZndIOFdodlBwekU1TmJ6VGc3WVNoMDdCeFE0ekpFQUQxOUU?oc=5,1,f9c4e36bc90bfae038943b5ac3d5854cfcb7be22,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News."
